Q17R31 TATDN3
P10636 MAPT
Q86VP1 TAX1BP1
Q16635 TAZ
Q9BXI6 TBC1D10A
Q4KMP7 TBC1D10B
Q8IV04 TBC1D10C
P0CG34 TMSB15A
P0CG35 TMSB15B
Q9C0C2 TNKS1BP1
Q8WUA7 TBC1D22A
Q9NU19 TBC1D22B
Q71U36 TUBA1A
P68363 TUBA1B
Q9BQE3 TUBA1C
Q13748 TUBA3C
Q13748 TUBA3D
Q6PEY2 TUBA3E
P68366 TUBA4A
Q9H853 TUBA4B
Q9NY65 TUBA8
A6NHL2 TUBAL3
Q96M53 TBATA
Q9H4B7 TUBB1
Q13885 TUBB2A
Q9BVA1 TUBB2B
Q13509 TUBB3
P04350 TUBB4A
P68371 TUBB4B
P07437 TUBB
Q9BUF5 TUBB6
Q3ZCM7 TUBB8
O60347 TBC1D12
Q9NVG8 TBC1D13
Q9P2M4 TBC1D14
Q8TC07 TBC1D15
Q8TBP0 TBC1D16
Q9HA65 TBC1D17
Q8N5T2 TBC1D19
Q96BZ9 TBC1D20
Q8IYX1 TBC1D21
Q9NUY8 TBC1D23
Q9ULP9 TBC1D24
Q3MII6 TBC1D25
Q86UD7 TBC1D26
Q2M2D7 TBC1D28
Q9UFV1 TBC1D29
Q9Y2I9 TBC1D30
Q96DN5 TBC1D31
Q8IZP1 TBC1D3
A6NDS4 TBC1D3B
Q6IPX1 TBC1D3C
A0A087WVF3 TBC1D3D
A0A087X179 TBC1D3E
A6NER0 TBC1D3F
Q6DHY5 TBC1D3G
P0C7X1 TBC1D3H
A0A087WXS9 TBC1D3I
A0A087X1G2 TBC1D3K
B9A6J9 TBC1D3L
Q0IIM8 TBC1D8B
Q66K14 TBC1D9B
O75347 TBCA
Q99426 TBCB
Q9NVR7 TBCCD1
Q15814 TBCC
Q86TI0 TBC1D1
O60343 TBC1D4
Q92609 TBC1D5
Q9P0N9 TBC1D7
O95759 TBC1D8
Q6ZT07 TBC1D9
Q9BTW9 TBCD
Q5QJ74 TBCEL
Q15813 TBCE
Q8TEA7 TBCK
Q9BYX2 TBC1D2
Q9UPU7 TBC1D2B
Q9UJT1 TUBD1
Q9UJT0 TUBE1
P23258 TUBG1
Q9NRH3 TUBG2
Q9UHD2 TBK1
A7MCY6 TBKBP1
Q9BZK7 TBL1XR1
O60907 TBL1X
Q9BQ87 TBL1Y
Q9Y4P3 TBL2
Q12788 TBL3
P62380 TBPL1
Q6SJ96 TBPL2
P20226 TBP
Q16650 TBR1
Q3YBR2 TBRG1
Q969Z0 TBRG4
O75333 TBX10
Q96SF7 TBX15
O95935 TBX18
O60806 TBX19
O43435 TBX1
Q9UMR3 TBX20
Q9UL17 TBX21
Q9Y458 TBX22
Q13207 TBX2
O15119 TBX3
P57082 TBX4
Q99593 TBX5
O95947 TBX6
Q8N7M0 TCTEX1D1
Q8WW35 TCTEX1D2
Q8IZS6 TCTE3
Q5JR98 TCTEX1D4
Q9Y4C2 TCAF1
A6NFQ2 TCAF2
Q8N3R3 TCAIM
Q15170 TCEAL1
Q9H3H9 TCEAL2
Q969E4 TCEAL3
Q96EI5 TCEAL4
Q5H9L2 TCEAL5
Q6IPX3 TCEAL6
Q9BRU2 TCEAL7
Q8IYN2 TCEAL8
Q9UHQ7 TCEAL9
Q8IUC6 TICAM1
Q86XR7 TICAM2
P01848 TRAC
P23193 TCEA1
Q15560 TCEA2
O75764 TCEA3
Q12870 TCF15
Q9Y242 TCF19
Q9UGU0 TCF20
O43680 TCF21
Q7RTU1 TCF23
Q7RTU0 TCF24
Q9BQ70 TCF25
P36402 TCF7
Q9UL49 TCFL5
Q5QJ38 TCHHL1
Q9BT92 TCHP
P56279 TCL1A
O95988 TCL1B
P20061 TCN1
P20062 TCN2
Q13428 TCOF1
Q12799 TCP10
Q8WWU5 TCP11
Q8TDR4 TCP10L
B9ZVM9 TCP10L2
P53999 SUB1
P17987 TCP1
P78371 CCT2
P50991 CCT4
P48643 CCT5
P49368 CCT3
Q99832 CCT7
A6NM43 CCT8L1P
Q96SF2 CCT8L2
P50990 CCT8
Q7Z6L1 TECPR1
O15040 TECPR2
Q92526 CCT6B
P40227 CCT6A
O14776 TCERG1
Q5VWI1 TCERG1L
P57738 TCTA
Q5JU00 TCTE1
Q9HAU6 TPT1P8
P13693 TPT1
P13385 TDGF1
P51864 TDGF1P3
Q13569 TDG
Q8IZJ6 TDH
Q9H147 DNTTIP1
Q5QJE6 DNTTIP2
Q5VZ19 TDRD10
Q587J7 TDRD12
B5MCY1 TDRD15
Q9BXT4 TDRD1
Q9H7E2 TDRD3
Q8NAT2 TDRD5
O60522 TDRD6
Q8NHU6 TDRD7
Q8NDG6 TDRD9
Q3Y452 TDRG1
Q9Y2W6 TDRKH
Q86YL5 TDRP
P04053 DNTT
Q9NYB0 TERF2IP
P28347 TEAD1
Q15562 TEAD2
Q99594 TEAD3
Q15561 TEAD4
Q96MN5 TCEANC2
Q8N8B7 TCEANC
Q15185 PTGES3
Q5HYJ1 TECRL
Q9NZ01 TECR
Q2MV58 TCTN1
Q96GX1 TCTN2
Q6NUS6 TCTN3
O75443 TECTA
Q96PL2 TECTB
P42680 TEC
Q5T9Z0 TEDDM1
Q8IYR6 TMEFF1
Q9UIK5 TMEFF2
Q96QE5 TEFM
Q10587 TEF
Q969V4 TEKT1
Q9UIF3 TEKT2
Q9BXF9 TEKT3
Q8WW24 TEKT4
Q96M29 TEKT5
Q9Y4R8 TELO2
O15273 TCAP
Q86WV5 TEN1
Q9UKZ4 TENM1
Q9NT68 TENM2
Q9P273 TENM3
Q6N022 TENM4
P24821 TNC
Q9UQP3 TNN
Q92752 TNR
Q9HBL0 TNS1
Q68CZ2 TNS3
Q8IZW8 TNS4
Q16473 TNXA
P22105 TNXB
Q99973 TEP1
Q6URK8 TEPP
P55072 VCP
Q8NA31 CCDC79
Q8NHR7 TERB2
P54274 TERF1
Q15554 TERF2
O14746 TERT
Q15569 TESK1
Q96S53 TESK2
A2RU30 TESPA1
Q9Y6M0 PRSS21
Q9UGI8 TES
Q8NFU7 TET1
Q6N021 TET2
O43151 TET3
P05452 CLEC3B
Q9NXF1 TEX10
Q8IYF3 TEX11
Q9BXU0 TEX12
Q8IWB6 TEX14
Q9BXT5 TEX15
Q8NA77 TEX19
C9J3V5 TEX22
Q8N6G2 TEX26
O15482 TEX28
O15482 TEX28P1
O15482 TEX28P2
Q8N6K0 TEX29
Q8IWB9 TEX2
Q5JUR7 TEX30
O43247 TEX33
Q5T0J7 Tex35
Q5VZQ5 TEX36
Q96LM6 TEX37
Q6PEX7 TEX38
Q9NTU4 TEX40
Q6ZNM6 TEX43
Q8N6V9 TEX9
P52655 GTF2A1
Q9UNN4 GTF2A1L
Q00403 GTF2B
P32780 GTF2H1
Q13888 GTF2H2
Q13889 GTF2H3
Q92759 GTF2H4
Q6ZYL4 GTF2H5
Q9NZI6 TFCP2L1
Q8IUE1 TGIF2LX
Q8IUE0 TGIF2LY
Q92664 GTF3A
Q92994 BRF1
Q12789 GTF3C1
Q8WUA4 GTF3C2
Q9Y5Q9 GTF3C3
Q9UKN8 GTF3C4
Q9Y5Q8 GTF3C5
Q969F1 GTF3C6
Q04206 RELA
Q9HCS4 TCF7L1
Q9NQB0 TCF7L2
Q00059 TFAM
Q01664 TFAP4
Q8WVM0 TFB1M
Q9H5Q4 TFB2M
Q12800 TFCP2
Q14186 TFDP1
Q14188 TFDP2
Q5H9I0 TFDP3
P15923 TCF3
P19532 TFE3
P19484 TFEB
O14948 TFEC
P04155 TFF1
Q03403 TFF2
Q07654 TFF3
Q92734 TFG
O95379 TNFAIP8
Q9UBB9 TFIP11
P10646 TFPI
P48307 TFPI2
P0C1Z6 TFPT
P02786 TFRC
Q9UP52 TFR2
P13726 F3
Q03167 TGFBR3
O95455 TGDS
Q8WUH2 TGFBRAP1
P01135 TGFA
P01137 TGFB1
P61812 TGFB2
P10600 TGFB3
O43294 TGFB1I1
P36897 TGFBR1
P37173 TGFBR2
Q15583 TGIF1
Q9GZN2 TGIF2
P22735 TGM1
P21980 TGM2
O95932 TGM6
Q08188 TGM3
P49221 TGM4
O43548 TGM5
Q96PF1 TGM7
O43493 TGOLN2
H3BV60 TGFBR3L
Q96RS0 TGS1
Q9BXR0 QTRT1
Q9P2Z0 THAP10
Q96EK4 THAP11
Q6YHU6 THADA
Q9NVV9 THAP1
Q9H0W7 THAP2
Q8WTV1 THAP3
Q8WY91 THAP4
Q7Z6K1 THAP5
Q8TBB0 THAP6
Q9BT49 THAP7
Q8NA92 THAP8
Q9H5L6 THAP9
P24557 TBXAS1
P10827 THRA
P05543 SERPINA7
P10828 THRB
P0DJG4 THEGL
Q9P2T0 THEG
Q5T1C6 THEM4
Q8WUY1 THEM6
Q9NWX6 THG1L
Q9BWD1 ACAT2
P09110 ACAA1
P24752 ACAT1
P42765 ACAA2
Q99757 TXN2
P10599 TXN
Q8N1K5 THEMIS
Q5TEJ8 THEMIS2
Q8IYQ7 THNSL1
Q86YJ6 THNSL2
Q96FV9 THOC1
Q8NI27 THOC2
Q96J01 THOC3
Q86V81 ALYREF
Q13769 THOC5
Q86W42 THOC6
Q6I9Y2 THOC7
P52888 THOP1
P00734 F2
Q92748 THRSP
Q9UPZ6 THSD7A
Q9C0I4 THSD7B
Q9NS62 THSD1
Q6ZMP0 THSD4
P25325 MPST
Q9BU02 THTPA
Q16762 TST
Q9NXG2 THUMPD1
Q9BTF0 THUMPD2
Q9BV44 THUMPD3
P04216 THY1
P01266 TG
Q9P016 THYN1
Q99595 TIMM17A
O60830 TIMM17B
Q5SRD1 TIMM23B
P31483 TIA1
O95411 TIAF1
Q13009 TIAM1
Q8IVF5 TIAM2
Q01085 TIAL1
Q08629 SPOCK1
Q92563 SPOCK2
Q9BQ16 SPOCK3
Q7Z2Z1 TICRR
Q9NPL8 TIMMDC1
P35590 TIE1
Q02763 TEK
O15164 TRIM24
Q13263 TRIM28
Q6ZNK6 TIFAB
Q96CG3 TIFA
P49788 RARRES1
Q9NQ88 TIGAR
Q96MW7 TIGD1
Q4W5G0 TIGD2
Q6B0B8 TIGD3
Q8IY51 TIGD4
Q53EQ6 TIGD5
Q17RP2 TIGD6
Q6NT04 TIGD7
Q495A1 TIGIT
Q86V40 TRABD2A
A6NFA1 TRABD2B
Q86X45 LRRC6
P62072 TIMM10
Q9Y5L4 TIMM13
Q96DA6 DNAJC19
Q9Y3D7 PAM16
Q9BVV7 TIMM21
Q9Y584 TIMM22
O14925 TIMM23
O43615 TIMM44
Q3ZCQ8 TIMM50
O60220 TIMM8A
Q9Y5J9 TIMM8B
Q9Y5J7 TIMM9
Q96H15 TIMD4
P01033 TIMP1
P16035 TIMP2
P35625 TIMP3
Q99727 TIMP4
Q9UNS1 TIMELESS
Q9UJW2 TINAG
Q9GZM7 TINAGL1
Q9BSI4 TINF2
Q96A98 PTH2
Q9BVW5 TIPIN
O75663 TIPRL
Q8TB96 ITFG1
P58753 TIRAP
Q07352 ZFP36L1
P47974 ZFP36L2
Q9Y5M6 OCLM
Q8WZ42 TTN
Q5JTD0 TJAP1
Q3LXA3 TKFC
P20366 TAC1
Q86UU9 TAC4
Q9UHF0 TAC3
P51854 TKTL1
Q9H0I9 TKTL2
P29401 TKT
Q96CP7 TLCD1
A6NGC4 TLCD2
Q6P9B6 TLDC1
A0PJX2 TLDC2
Q04724 TLE1
Q04725 TLE2
Q04726 TLE3
Q04727 TLE4
Q9H808 TLE6
Q9UKI8 TLK1
Q86UE8 TLK2
O43897 TLL1
Q9Y6L7 TLL2
Q9Y490 TLN1
Q9Y4G6 TLN2
Q9BXR5 TLR10
Q15399 TLR1
O60603 TLR2
O15455 TLR3
O00206 TLR4
O60602 TLR5
Q9Y2C9 TLR6
Q9NYK1 TLR7
Q9NR97 TLR8
Q9NR96 TLR9
P31314 TLX1
O43763 TLX2
O43711 TLX3
P0CAT3 TLX1NB
Q9NV29 TMEM100
Q96IK0 TMEM101
Q8N9M5 TMEM102
Q8NE00 TMEM104
Q8N8V8 TMEM105
Q6UX40 TMEM107
Q6UXF1 TMEM108
Q9BVC6 TMEM109
Q8TBZ6 TRMT10A
Q6PF06 TRMT10B
B3SHH9 TMEM114
Q12893 TMEM115
Q8NCL8 TMEM116
Q9H0C3 TMEM117
Q4V9L6 TMEM119
Q6ZMR5 TMPRSS11A
Q86T26 TMPRSS11B
O60235 TMPRSS11D
Q9UL52 TMPRSS11E
Q6ZWK6 TMPRSS11F
Q9BTD3 TMEM121
Q96AQ2 TMEM125
O75204 TMEM127
Q5BJH2 TMEM128
A0AVI4 TMEM129
Q8N3G9 TMEM130
Q92545 TMEM131
Q9H2Q1 TMEM133
Q9H6X4 TMEM134
Q86UB9 TMEM135
Q6ZRR5 TMEM136
Q9NPI0 TMEM138
Q8IV31 TMEM139
Q9NV12 TMEM140
Q96I45 TMEM141
Q96AN5 TMEM143
Q7Z5S9 TMEM144
Q8NBT3 TMEM145
Q9BVK8 TMEM147
Q8N616 LINC00311
Q9Y6G1 TMEM14A
Q9NUH8 TMEM14B
Q9P0S9 TMEM14C
A8MWL7 TMEM14DP
Q6UXP3 TMEM14EP
Q6P9G4 TMEM154
Q4W5P6 TMEM155
Q8N614 TMEM156
Q8WZ71 TMEM158
Q96B96 TMEM159
Q9NX00 TMEM160
Q8TC26 TMEM163
Q5U3C3 TMEM164
Q9HC07 TMEM165
Q9H0V1 TMEM168
Q96HH4 TMEM169
Q8WVE6 TMEM171
Q8WUU8 TMEM174
Q9BSA9 TMEM175
Q53S58 TMEM177
Q9P2C4 TMEM181
Q6ZP80 TMEM182
Q96B77 TMEM186
Q14656 TMEM187
A5PLL7 TMEM189
Q8WZ59 TMEM190
Q8IY95 TMEM192
Q5HYL7 TMEM196
Q66K66 TMEM198
Q8N511 TMEM199
O75674 TOM1L1
Q6ZVM7 TOM1L2
Q5SNT2 TMEM201
A6NGA9 TMEM202
Q969S6 TMEM203
Q9BSN7 TMEM204
Q6UW68 TMEM205
Q9H813 TMEM206
Q6UWW9 TMEM207
Q9BTX3 TMEM208
Q96SK2 TMEM209
A6NLX4 TMEM210
Q6ICI0 TMEM211
A6NML5 TMEM212
A2RRL7 TMEM213
Q6NUQ4 TMEM214
Q68D42 TMEM215
Q9P0N5 TMEM216
Q8N7C4 TMEM217
A2RU14 TMEM218
Q86XT9 TMEM219
Q6QAJ8 TMEM220
A6NGB7 TMEM221
Q9H0R3 TMEM222
A0PJW6 TMEM223
Q6GV28 TMEM225
Q96A57 TMEM230
Q9H6L2 TMEM231
C9JQI7 TMEM232
B4DJY2 TMEM233
Q8WY98 TMEM234
A6NFC5 TMEM235
Q5W0B7 TMEM236
Q96Q45 TMEM237
C9JI98 TMEM238
Q8WW34 TMEM239
Q5SV17 TMEM240
Q24JQ0 TMEM241
Q9NWH2 TMEM242
Q9BU79 TMEM243
Q5VVB8 TMEM244
Q9H330 TMEM245
Q9BRR3 TMEM246
A6NEH6 TMEM247
Q9NWD8 TMEM248
Q2WGJ8 TMEM249
Q8N6I4 TMEM251
Q8N6L7 TMEM252
P0C7T8 TMEM253
Q8TBM7 TMEM254
Q8N2U0 TMEM256
O96002 TMEM257
P61165 TMEM258
Q9NX78 TMEM260
Q96GE9 TMEM261
E9PQX1 TMEM262
Q8WUH6 TMEM263
A0A087WTH1 TMEM265
Q2M3C6 TMEM266
Q9BX74 TM2D1
Q9BX73 TM2D2
Q9BRN9 TM2D3
Q9H6F2 TMEM38A
Q9NVV0 TMEM38B
Q9NV64 TMEM39A
Q9GZU3 TMEM39B
Q969M1 TOMM40L
Q96HV5 TMEM41A
Q5BJD5 TMEM41B
Q9NWC5 TMEM45A
Q96B21 TMEM45B
O95807 TMEM50A
P56557 TMEM50B
Q4KMG9 TMEM52B
Q8N4L2 TMEM55A
Q86T03 TMEM55B
Q9UK28 TMEM59L
Q9BZW5 TM6SF1
Q9BZW4 TM6SF2
Q9NUR3 TMEM74B
Q9NS93 TM7SF3
Q8N2M4 TMEM86A
Q8N661 TMEM86B
Q8NBN3 TMEM87A
Q96K49 TMEM87B
A6NKF7 TMEM88B
O15321 TM9SF1
Q99805 TM9SF2
Q9HD45 TM9SF3
Q92544 TM9SF4
Q96EY4 TMA16
Q9Y2S6 TMA7
Q8TDI8 TMC1
Q8TDI7 TMC2
Q7Z5M5 TMC3
Q7Z404 TMC4
Q8N6Q1 TMCO5A
A8MYB1 TMCO5B
Q6UXY8 TMC5
Q7Z403 TMC6
Q7Z402 TMC7
Q8IU68 TMC8
O94876 TMCC1
O75069 TMCC2
Q9ULS5 TMCC3
Q9UM00 TMCO1
Q7Z6W1 TMCO2
Q6UWJ1 TMCO3
Q5TGY1 TMCO4
Q96DC7 TMCO6
Q13445 TMED1
Q15363 TMED2
Q9Y3Q3 TMED3
Q7Z7H5 TMED4
Q9Y3A6 TMED5
Q8WW62 TMED6
Q9Y3B3 TMED7
Q6PL24 TMED8
Q9BVK6 TMED9
P49755 TMED10
Q9UHN6 TMEM2
Q9Y2B1 TMEM5
Q9P0T7 TMEM9
P82094 TMF1
O14668 PRRG1
O14669 PRRG2
Q9BZD7 PRRG3
Q9BZD6 PRRG4
Q8TAF8 LHFPL5
Q8NEW7 TMIE
Q6UXZ0 TMIGD1
Q96BF3 TMIGD2
P0DMS9 TMIGD3
Q9NVH6 TMLHE
P17152 TMEM11
Q86X19 TMEM17
Q96B42 TMEM18
Q96HH6 TMEM19
Q86YD3 TMEM25
Q6ZUK4 TMEM26
Q9HBJ8 TMEM27
Q5JXX7 TMEM31
P57088 TMEM33
Q53FP2 TMEM35
Q8WWA1 TMEM40
Q69YG0 TMEM42
Q9BTV4 TMEM43
Q2T9K0 TMEM44
Q9BQJ4 TMEM47
Q9NW97 TMEM51
Q8NDY8 TMEM52
Q6P2H8 TMEM53
Q969K7 TMEM54
Q96MV1 TMEM56
Q9BXS4 TMEM59
Q9H2L4 TMEM60
Q8N0U2 TMEM61
Q0P6H9 TMEM62
Q6YI46 TMEM64
Q6PI78 TMEM65
Q96MH6 TMEM68
Q5SWH9 TMEM69
Q9BUB7 TMEM70
Q6P5X7 TMEM71
A0PK05 TMEM72
Q96NL1 TMEM74
Q8N9X5 TMEM75
Q5T7P6 TMEM78
Q9BSE2 TMEM79
Q96HE8 TMEM80
Q6P7N7 TMEM81
A0PJX8 TMEM82
Q96N35 LINC00052
Q6PEY1 TMEM88
A2RUT3 TMEM89
Q9HCN3 TMEM8A
A6NDV4 TMEM8B
A6NI61 TMEM8C
Q6ZNR0 TMEM91
Q6UXU6 TMEM92
Q12767 TMEM94
Q3KNT9 TMEM95
Q5BJF2 TMEM97
Q9Y2Y6 TMEM98
Q8N816 TMEM99
Q9NQ34 TMEM9B
P28289 TMOD1
Q9NZR1 TMOD2
Q9NYL9 TMOD3
Q9NZQ9 TMOD4
Q6ZT21 TMPPE
O15393 TMPRSS2
P57727 TMPRSS3
Q9NRS4 TMPRSS4
Q9H3S3 TMPRSS5
Q8IU80 TMPRSS6
Q7RTY8 TMPRSS7
Q7Z410 TMPRSS9
Q86WS5 TMPRSS12
Q9BYE2 TMPRSS13
Q8IUR5 TMTC1
Q8N394 TMTC2
Q6ZXV5 TMTC3
Q5T4D3 TMTC4
Q9BVT8 TMUB1
Q71RG4 TMUB2
Q9H3N1 TMX1
Q9Y320 TMX2
Q96JJ7 TMX3
Q9H1E5 TMX4
Q9Y275 TNFSF13B
Q03169 TNFAIP2
P21580 TNFAIP3
O15417 TNRC18
P50591 TNFSF10
O14788 TNFSF11
O43508 TNFSF12
O75888 TNFSF13
O43557 TNFSF14
O95150 TNFSF15
Q9UNG2 TNFSF18
O95407 TNFRSF6B
P01375 TNF
P01374 LTA
Q06643 LTB
P23510 TNFSF4
P48023 FASLG
P32971 TNFSF8
P41273 TNFSF9
Q6ICL3 TANGO2
Q9C0B7 TANGO6
Q59H18 TNNI3K
Q9UKE5 TNIK
Q15025 TNIP1
Q8NFZ5 TNIP2
Q96KP6 TNIP3
Q13470 TNK1
O95271 TNKS
Q9H2K2 TNKS2
Q9H2S6 TNMD
P63316 TNNC1
P02585 TNNC2
P19237 TNNI1
P48788 TNNI2
P19429 TNNI3
P13805 TNNT1
P45379 TNNT2
P45378 TNNT3
Q92973 TNPO1
O14787 TNPO2
Q9Y5L0 TNPO3
Q9Y6Q6 TNFRSF11A
Q9NP84 TNFRSF12A
Q92956 TNFRSF14
P08138 NGFR
Q02223 TNFRSF17
Q9Y5U5 TNFRSF18
Q9NS68 TNFRSF19
P19438 TNFRSF1A
P20333 TNFRSF1B
O75509 TNFRSF21
Q93038 TNFRSF25
Q9HAV5 EDA2R
P36941 LTBR
P43489 TNFRSF4
P25942 CD40
Q8NDV7 TNRC6A
Q9UPQ9 TNRC6B
Q9HCJ0 TNRC6C
P25445 FAS
P28908 TNFRSF8
Q07011 TNFRSF9
Q63HR2 TNS2
Q7Z2V1 C16orf82
Q6UXN7 TOMM20L
Q8N6T0 TOP6BL
P50616 TOB1
Q14106 TOB2
Q96GM8 TOE1
Q5JTV8 TOR1AIP1
Q8NFQ8 TOR1AIP2
Q9H0E2 TOLLIP
O60784 TOM1
Q15388 TOMM20
Q9NS69 TOMM22
Q15785 TOMM34
O96008 TOMM40
Q8N4H5 TOMM5
Q96B49 TOMM6
O94826 TOMM70
Q9P0U1 TOMM7
Q8WZ04 LRTOMT
Q96HA7 TONSL
Q969P6 TOP1MT
P11387 TOP1
P11388 TOP2A
Q02880 TOP2B
Q13472 TOP3A
O95985 TOP3B
Q92547 TOPBP1
Q96KB5 PBK
Q9NS56 TOPORS
Q8N9V7 TOPAZ1
O14656 TOR1A
O14657 TOR1B
Q5JU69 TOR2A
Q8N2E6 TOR2A
Q9H497 TOR3A
Q9NXH8 TOR4A
Q96NM4 TOX2
O15405 TOX3
O94842 TOX4
O94900 TOX
Q93096 PTP4A1
Q12974 PTP4A2
O75365 PTP4A3
Q8TEL6 TRPC4AP
Q12888 TP53BP1
Q8WVP5 TNFAIP8L1
Q6P589 TNFAIP8L2
Q5GJ75 TNFAIP8L3
P00750 PLAT
P0DKB5 TPBGL
Q13641 TPBG
P48553 TRAPPC10
Q7Z392 TRAPPC11
Q8WVT3 TRAPPC12
A5PLN9 TRAPPC13
Q9ULQ1 TPCN1
P0DI81 TRAPPC2
P0DI82 TRAPPC2B
Q9UL33 TRAPPC2L
Q8NHX9 TPCN2
Q5T215 TRAPPC3L
O75865 TRAPPC6A
Q86SZ2 TRAPPC6B
Q9HC21 SLC25A19
P55327 TPD52
Q16890 TPD52L1
O43399 TPD52L2
Q96J77 TPD52L3
Q6ZTW0 TPGS1
Q68CL5 TPGS2
P17752 TPH1
Q8IWU9 TPH2
Q9HCN2 TP53AIP1
P60174 TPI1
Q9H3S4 TPK1
P09493 TPM1
P07951 TPM2
P06753 TPM3
P67936 TPM4
P51580 TPMT
P40238 MPL
P40225 THPO
O14773 TPP1
P29144 TPP2
Q9Y5R8 TRAPPC1
O43617 TRAPPC3
Q9Y296 TRAPPC4
Q8IUR0 TRAPPC5
Q9Y2L5 TRAPPC8
Q96Q05 TRAPPC9
P59282 TPPP2
Q9BW30 TPPP3
O94811 TPPP
Q86W33 TPRA1
Q6ZUI0 TPRG1
Q5T0D9 TPRG1L
Q9Y3C4 TPRKB
Q4KMQ1 TPRN
Q8N7U7 TPRX1
Q17RH7 TPRXL
P12270 TPR
Q9BX59 TAPBPL
O15533 TAPBP
O60507 TPST1
O60704 TPST2
Q5T6R2 TPTE2P1
Q6XPS3 TPTE2
P56180 TPTE
Q9ULW0 TPX2
O00220 TNFRSF10A
O14763 TNFRSF10B
O14798 TNFRSF10C
Q9UBN6 TNFRSF10D
Q9UI30 TRMT112
O00300 TNFRSF11B
O14836 TNFRSF13B
Q96RJ3 TNFRSF13C
Q9Y2W1 THRAP3
Q309B1 TRIM16L
Q969Z4 RELT
Q8N609 TRAM1L1
Q6F5E7 TXNRD3NB
A6NCK2 TRIM43B
A6NDI0 TRIM49B
P0CI26 TRIM49C
C9J1S8 TRIM49D1
C9J1S8 TRIM49D2
A6NMA1 TRPC5OS
Q9BVS5 TRMT61B
A6NI03 TRIM64B
A6NLI5 TRIM64C
Q13595 TRA2A
P62995 TRA2B
Q9H4I3 TRABD
O14545 TRAFD1
Q15628 TRADD
Q13077 TRAF1
Q12933 TRAF2
Q13114 TRAF3
Q9BUZ4 TRAF4
O00463 TRAF5
Q9Y4K3 TRAF6
Q6Q0C0 TRAF7
Q9BWF2 TRAIP
Q9UPV9 TRAK1
O60296 TRAK2
Q15629 TRAM1
Q15035 TRAM2
Q12931 TRAP1
Q6PIZ9 TRAT1
P01850 TRBC1
A0A5B9 TRBC2
P07204 THBD
Q15633 TARBP2
B7Z8K6 TRDC
O14717 TRDMT1
Q13061 TRDN
O43280 TREH
Q96PN7 TRERF1
Q9NP99 TREM1
Q9NZC2 TREM2
Q9NSU2 TREX1
Q9BQ50 TREX2
P02787 TF
P02788 LTF
P08582 MELTF
P34981 TRHR
P0CF51 TRGC1
P03986 TRGC2
P03979 TRGV3
Q9UKU6 TRHDE
Q07283 TCHH
P20396 TRH
Q9UDY6 TRIM10
Q96F44 TRIM11
O60858 TRIM13
Q14142 TRIM14
Q9C019 TRIM15
O95361 TRIM16
Q9Y577 TRIM17
O15344 MID1
Q8IYM9 TRIM22
P36406 TRIM23
Q14258 TRIM25
Q12899 TRIM26
P14373 TRIM27
Q14134 TRIM29
Q9BZY9 TRIM31
Q13049 TRIM32
Q9UPN9 TRIM33
Q9BYJ4 TRIM34
Q9UPQ4 TRIM35
Q9NQ86 TRIM36
O94972 TRIM37
O00635 TRIM38
Q9HCM9 TRIM39
Q6P9F5 TRIM40
Q8WV44 TRIM41
Q8IWZ5 TRIM42
Q96BQ3 TRIM43
Q96DX7 TRIM44
Q9H8W5 TRIM45
Q7Z4K8 TRIM46
Q96LD4 TRIM47
Q8IWZ4 TRIM48
P0CI25 TRIM49
Q86XT4 TRIM50
Q9BSJ1 TRIM51
Q96A61 TRIM52
Q9BYV2 TRIM54
Q9BYV6 TRIM55
Q9BRZ2 TRIM56
Q8NG06 TRIM58
Q8IWR1 TRIM59
Q495X7 TRIM60
Q5EBN2 TRIM61
Q9BVG3 TRIM62
Q969Q1 TRIM63
A6NGJ6 TRIM64
Q6PJ69 TRIM65
O15016 TRIM66
Q6ZTA4 TRIM67
Q6AZZ1 TRIM68
Q86WT6 TRIM69
Q6ZMU5 TRIM72
Q86UV7 TRIM73
Q86UV6 TRIM74
A6NK02 TRIM75P
I1YAP6 TRIM77
O43715 TRIAP1
Q96RU8 TRIB1
Q92519 TRIB2
Q96RU7 TRIB3
Q7L0X0 TRIL
Q9UJV3 MID2
Q9C040 TRIM2
O75382 TRIM3
Q9C037 TRIM4
Q9C035 TRIM5
Q9C030 TRIM6
Q9C029 TRIM7
Q9BZR9 TRIM8
Q9C026 TRIM9
Q8N9V2 TRIML1
Q8N7C3 TRIML2
O75962 TRIO
Q15650 TRIP4
Q15654 TRIP6
Q15643 TRIP11
Q14669 TRIP12
Q629K1 TRIQK
Q7Z4G4 TRMT11
Q9NUP7 TRMT13
Q7Z2T5 TRMT1L
Q9NXH9 TRMT1
Q8IZ69 TRMT2A
Q96GJ1 TRMT2B
Q8IYL2 TRMT44
Q32P41 TRMT5
Q96FX7 TRMT61A
Q9UJA5 TRMT6
Q9UET6 FTSJ1
Q9UBP6 METTL1
Q86YW5 TREML1
Q5T2D2 TREML2
Q6UXN2 TREML4
Q9BU70 TRMO
O15050 TRANK1
Q6NT89 TRNP1
Q96Q11 TRNT1
Q12815 TROAP
Q12816 TRO
O75762 TRPA1
P48995 TRPC1
Q13507 TRPC3
Q9UBN4 TRPC4
Q9UL62 TRPC5
Q9Y210 TRPC6
